seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
315,272521042,-654.30,-687.99,-637.70,-5.91,-0.98,-2.68,35.55
316,272526787,-663.57,-699.22,-652.34,-6.65,0.55,-3.84,35.46
317,272530836,-666.50,-705.08,-628.91,-7.44,1.59,-3.72,35.46
318,272534885,-681.64,-697.75,-622.56,-5.85,2.62,-3.05,35.46
319,272538944,-678.71,-710.94,-627.44,-5.18,3.23,-3.78,35.46
320,272544787,-677.25,-712.89,-634.28,-5.67,3.66,-5.06,35.46
321,272548836,-690.92,-729.49,-629.88,-5.12,5.12,-4.51,35.27
322,272552885,-709.47,-745.12,-610.35,-2.99,6.22,-4.51,35.46
323,272556944,-713.87,-753.91,-604.00,-1.46,6.22,-5.00,35.46
324,272560993,-736.82,-773.93,-615.23,-0.06,7.26,-5.91,35.27
325,272566787,-745.12,-773.44,-645.02,4.88,7.68,-9.09,35.41
326,272570836,-743.65,-753.42,-603.03,9.09,8.23,-12.62,35.03
327,272574885,-766.11,-773.44,-591.80,10.37,7.74,-17.68,35.46
328,272578944,-742.68,-758.30,-562.50,8.35,7.87,-21.95,35.27
329,272582993,-733.89,-772.46,-571.29,3.23,8.29,-22.32,35.46
330,272588787,-708.01,-784.67,-595.70,-1.46,8.54,-20.37,35.22
331,272592836,-710.45,-775.88,-610.84,-6.83,8.05,-15.12,35.03
332,272596885,-725.59,-773.44,-625.49,-9.39,8.11,-13.90,35.27
333,272600944,-736.82,-771.97,-636.23,-11.52,7.74,-15.37,35.07
334,272604993,-730.96,-767.09,-648.44,-12.74,7.99,-18.05,35.22
335,272610787,-712.89,-763.18,-662.60,-12.56,9.57,-19.76,35.07
336,272614836,-703.61,-749.02,-676.27,-10.79,11.83,-22.01,35.03
337,272618885,-703.12,-749.02,-677.25,-9.39,13.72,-23.84,35.55
338,272622944,-693.85,-750.00,-670.41,-7.20,16.40,-25.61,35.60
339,272626993,-689.45,-740.72,-661.62,-5.67,18.54,-27.32,35.03
340,272632787,-685.06,-724.61,-657.71,-4.39,20.30,-28.66,35.46
341,272636836,-658.20,-703.61,-649.90,-2.99,21.28,-28.96,35.46
342,272640885,-658.20,-696.78,-647.46,-1.59,21.95,-29.33,34.93
343,272644944,-651.37,-687.99,-633.79,-0.12,21.40,-29.88,35.55
344,272648993,-653.32,-689.94,-638.67,2.74,21.22,-30.79,35.07
345,272654787,-649.90,-687.50,-604.98,2.93,19.57,-30.91,35.46
346,272658836,-634.77,-674.32,-610.84,3.05,15.85,-29.02,35.22
347,272662885,-623.05,-674.32,-611.33,5.30,14.15,-27.44,35.22
348,272666944,-624.02,-667.97,-608.40,8.35,12.13,-26.52,35.07
